split,image,color_norm,noise,denoise,psnr,ssim,rmse,mse
train,16052,gray_world,none,median,22.446467490993143,0.9135081313569368,19.240520028904044,370.1976109826577
train,16052,gray_world,none,nlmeans,22.05385448025411,0.8101901704912312,20.130170643580197,405.223770139658
train,16052,gray_world,gaussian,none,20.963394072725983,0.6310991189322611,22.822881576684455,520.8839234633627
train,16052,gray_world,gaussian,gaussian,22.211516104645675,0.8630938794516462,19.768074776642038,390.7767803749112
train,16052,gray_world,gaussian,median,22.060907334077612,0.8176486516509792,20.113831784658938,404.56622906155616
train,16052,gray_world,gaussian,nlmeans,21.910914760173256,0.8073591204353501,20.464184489726822,418.7828468295758
train,16052,gray_world,saltpepper,none,17.65579224948147,0.4566465330024145,33.40031540580474,1115.5810692072375
train,16052,gray_world,saltpepper,gaussian,21.644306659085885,0.7510922364634998,21.10205970541602,445.29692381094253
train,16052,gray_world,saltpepper,median,22.421791473202276,0.9097220892990311,19.295258746681856,372.3070101014026
train,16052,gray_world,saltpepper,nlmeans,18.097234680677946,0.46785042496546847,31.7452276927439,1007.7594812641541
train,16052,hist_match,none,none,21.511658025042074,0.9045147747270947,21.42679818941077,459.1076806497367
train,16052,hist_match,none,gaussian,21.588542813081478,0.875586808771046,21.23797179879031,451.05144612621245
train,16052,hist_match,none,median,21.45044775290019,0.8703311517265294,21.57832812480216,465.6242446616278
train,16052,hist_match,none,nlmeans,21.630915128749486,0.7855954304595979,21.1346190445464,446.6721221581035
train,16052,hist_match,gaussian,none,20.260574365795485,0.6085955611416907,24.746367724771883,612.3827155696315
train,16052,hist_match,gaussian,gaussian,21.54344545863683,0.8346409070111228,21.348526628509692,455.7595892081873
train,16052,hist_match,gaussian,median,21.304256438606515,0.7864526047326116,21.944584308038987,481.56478045263094
train,16052,hist_match,gaussian,nlmeans,21.582994567547846,0.7912765000463091,21.251542213460095,451.62804645047635
train,16052,hist_match,saltpepper,none,17.284100262235743,0.44490320901405256,34.860624856620205,1215.2631653940066
train,16052,hist_match,saltpepper,gaussian,20.861485802565227,0.734586484648427,23.09223084321967,533.2511253165459
train,16052,hist_match,saltpepper,median,21.428524265493287,0.8666550438474433,21.63286136809796,467.98069097134515
train,16052,hist_match,saltpepper,nlmeans,18.29396210870032,0.478912390523968,31.034308644985767,963.1283130722383
test,100007,none,none,none,inf,1.0,0.0,0.0
test,100007,none,none,gaussian,33.08357694225781,0.9059751682963723,5.6540719836740125,31.96852999656738
test,100007,none,none,median,34.677179090487144,0.9148334879997715,4.706317537762109,22.149424766247197
test,100007,none,none,nlmeans,30.177024092623974,0.7748662828152219,7.901125785615942,62.427788680125126
test,100007,none,gaussian,none,26.04009354222768,0.5208543815195334,12.721417426862466,161.83446134848003
test,100007,none,gaussian,gaussian,31.516123242700388,0.8246623462047394,6.772266161809702,45.863588966392705
test,100007,none,gaussian,median,30.696214422161102,0.7508364922623333,7.442681928626976,55.393514290710556
test,100007,none,gaussian,nlmeans,30.259685543105185,0.7788127375038888,7.826289401894596,61.25080580220767
test,100007,none,saltpepper,none,18.993234708096622,0.40710866902832127,28.633764254106463,819.8924553597451
test,100007,none,saltpepper,gaussian,27.76325007514197,0.6644020237796714,10.432242569454887,108.8316850279467
test,100007,none,saltpepper,median,34.25171335629708,0.9110921765121981,4.942589163059693,24.429187634795113
test,100007,none,saltpepper,nlmeans,19.240564940243402,0.40478798910925856,27.829918430701518,774.5043598595
test,100007,reinhard,none,none,51.78288846391108,0.9974405899290714,0.656743460849096,0.4313119733680481
test,100007,reinhard,none,gaussian,33.07384550248715,0.9056798549007573,5.660410205492999,32.0402436944493
test,100007,reinhard,none,median,34.61360445909542,0.9134858171530075,4.74089085927925,22.476046139597543
test,100007,reinhard,none,nlmeans,30.1820518389301,0.7750847028377122,7.896553615962132,62.35555900976462
test,100007,reinhard,gaussian,none,26.03094231487924,0.5203431722485067,12.7348274442822,162.17583003564312
test,100007,reinhard,gaussian,gaussian,31.517421568093155,0.8245395267052918,6.771253951387375,45.84988007417914
test,100007,reinhard,gaussian,median,30.70538969935007,0.7510367486136221,7.434824056014941,55.276608743898464
test,100007,reinhard,gaussian,nlmeans,30.26118684520869,0.7789480755425696,7.824936793254043,61.22963581842087
test,100007,reinhard,saltpepper,none,18.988412121727023,0.4084605032531743,28.649666729148077,820.8034036912542
test,100007,reinhard,saltpepper,gaussian,27.76724351982037,0.6648639230334797,10.427447319941841,108.73165761016229
test,100007,reinhard,saltpepper,median,34.19883322478644,0.9101074693293368,4.972771676743152,24.7284581490189
test,100007,reinhard,saltpepper,nlmeans,19.212076269887135,0.4038758544800563,27.92134706190148,779.6016217511544
test,100007,gray_world,none,none,29.212269299927783,0.9976373185284318,8.82930898607872,77.95669717165045
test,100007,gray_world,none,gaussian,27.724092559386,0.904696950422131,10.479379120983838,109.817386761312
test,100007,gray_world,none,median,28.130086224095727,0.9130554877215941,10.000825953631907,100.01651975483752
test,100007,gray_world,none,nlmeans,26.72923171075674,0.7739547184241266,11.75110197077916,138.08839752764987
test,100007,gray_world,gaussian,none,24.33215110437129,0.5198090871127936,15.485763600638348,239.8088742948556
test,100007,gray_world,gaussian,gaussian,27.20219928721852,0.8234264251933747,11.12833564520668,123.83985423237759
test,100007,gray_world,gaussian,median,26.879249262842293,0.7505124847934365,11.549886521992617,133.3998786709067
test,100007,gray_world,gaussian,nlmeans,26.758726092610576,0.7779576681477232,11.711266822723447,137.15377059302293
test,100007,gray_world,saltpepper,none,18.583885990778853,0.4027949588918785,30.015520639939258,900.9314792866195
test,100007,gray_world,saltpepper,gaussian,25.361781425640807,0.6634066088748732,13.75469957563812,189.19176041605948
test,100007,gray_world,saltpepper,median,28.010960603733555,0.9092019043724084,10.13893059734244,102.79791365772674
test,100007,gray_world,saltpepper,nlmeans,18.8044678403528,0.4023212281444608,29.262861271123057,856.3150497729937
test,100007,hist_match,none,none,inf,1.0,0.0,0.0
test,100007,hist_match,none,gaussian,33.08357694225781,0.9059751682963723,5.6540719836740125,31.96852999656738
test,100007,hist_match,none,median,34.677179090487144,0.9148334879997715,4.706317537762109,22.149424766247197
test,100007,hist_match,none,nlmeans,30.177024092623974,0.7748662828152219,7.901125785615942,62.427788680125126
test,100007,hist_match,gaussian,none,26.024801984447596,0.5197110469881029,12.743833279942457,162.40528666696892
test,100007,hist_match,gaussian,gaussian,31.509797876649948,0.8246550339185911,6.777199757072163,45.93043654725898
test,100007,hist_match,gaussian,median,30.689273546073093,0.7509452736502893,7.448631736979805,55.48211475314279
test,100007,hist_match,gaussian,nlmeans,30.232463723708584,0.7782341534798306,7.850855685874055,61.63593500042098
test,100007,hist_match,saltpepper,none,18.972273195524664,0.40306045805441276,28.70294908745842,823.8592863172303
test,100007,hist_match,saltpepper,gaussian,27.746190598261954,0.6628066334925865,10.452752096052107,109.26002638152171
test,100007,hist_match,saltpepper,median,34.21810891574877,0.9111232206251615,4.961748358036659,24.61894676847948
test,100007,hist_match,saltpepper,nlmeans,19.213524565278508,0.40166924872300647,27.916691811976204,779.3416817248593
test,100039,none,none,none,inf,1.0,0.0,0.0
test,100039,none,none,gaussian,24.413601468950283,0.8133772206765038,15.341227383849613,235.35325764297727
test,100039,none,none,median,24.550915687851514,0.8290911392341004,15.100606688322994,228.02832235542516
test,100039,none,none,nlmeans,27.02162218553722,0.7643681796150229,11.362112136411783,129.09759220039595
test,100039,none,gaussian,none,26.120094870488835,0.7719047393682551,12.6047848433054,158.8806009460215
test,100039,none,gaussian,gaussian,24.130388788639333,0.7841598350645177,15.84968885474021,251.21263679207604
test,100039,none,gaussian,median,23.8965250524136,0.7616914086630008,16.28223159688552,265.1110657746172
test,100039,none,gaussian,nlmeans,26.84327778443183,0.7820012136086699,11.59781805232364,134.50938357480413
test,100039,none,saltpepper,none,19.427151322650545,0.5965297418353327,27.23846403781848,741.9339231395306
test,100039,none,saltpepper,gaussian,23.236760987414247,0.7027200522208762,17.567183227802847,308.6059265591976
test,100039,none,saltpepper,median,24.349731433755647,0.8231749325925853,15.454451955103702,238.8400852326086
test,100039,none,saltpepper,nlmeans,19.95078379556023,0.5876654800879465,25.64489886290985,657.6608376888751
test,100039,reinhard,none,none,14.331305662736337,0.9040159187798257,48.975051042747644,2398.555624639737
test,100039,reinhard,none,gaussian,13.909215953856473,0.7184852639478438,51.413761990448,2643.374922010436
test,100039,reinhard,none,median,13.953706209206189,0.7396365751056134,51.15108732214275,2616.4337342374724
test,100039,reinhard,none,nlmeans,14.012814061669587,0.5812802160927589,50.804183659406654,2581.0650772987224
test,100039,reinhard,gaussian,none,14.15515953341415,0.6948663107981757,49.978383334183725,2497.838800698614
test,100039,reinhard,gaussian,gaussian,13.979140417030658,0.6904180119555559,51.00152469726019,2601.155521445241
test,100039,reinhard,gaussian,median,13.96083691000878,0.67716487188788,51.10911195321239,2612.1413246459974
test,100039,reinhard,gaussian,nlmeans,14.098500451111892,0.5938528409422786,50.30546385445279,2530.639693611656
test,100039,reinhard,saltpepper,none,13.281160798830083,0.5249851957264445,55.26906791584865,3054.669868286691
test,100039,reinhard,saltpepper,gaussian,14.011239370173087,0.6180008646755621,50.813394940181865,2582.0011053468997
test,100039,reinhard,saltpepper,median,13.941604408223903,0.7341582824245334,51.222404335892506,2623.734705949659
test,100039,reinhard,saltpepper,nlmeans,13.351782925555824,0.47368285131148613,54.82151512622548,3005.398520734969
test,100039,gray_world,none,none,29.467564445593275,0.995224254641892,8.57357513469747,73.50619059030274
test,100039,gray_world,none,gaussian,23.256299075748323,0.8103503148841572,17.527711918536024,307.2206850991898
test,100039,gray_world,none,median,23.35208951103684,0.8254653834926402,17.33547335775196,300.5186365373281
test,100039,gray_world,none,nlmeans,25.062355122011752,0.7563981863626238,14.237129138197604,202.69584609771525
test,100039,gray_world,gaussian,none,24.45664872760798,0.7665427196618845,15.265384373455626,233.03196006934326
test,100039,gray_world,gaussian,gaussian,23.04898013226365,0.7811253935716412,17.95110444651324,322.2421508496275
test,100039,gray_world,gaussian,median,22.844703552259983,0.7584549354664585,18.378285879633644,337.7613918735414
test,100039,gray_world,gaussian,nlmeans,24.980764179729633,0.7783739457737902,14.371495771751137,206.53989071746082
test,100039,gray_world,saltpepper,none,18.953209067187206,0.58967928173647,28.766016622480663,827.4837123248338
test,100039,gray_world,saltpepper,gaussian,22.286884806192862,0.6980895547747962,19.597286425196863,384.0536352312053
test,100039,gray_world,saltpepper,median,23.19718431757313,0.8189671245400336,17.64740954650545,311.43106370209176
test,100039,gray_world,saltpepper,nlmeans,19.308804154367387,0.574078431524104,27.61213402477085,762.4299454019081
test,100039,hist_match,none,none,12.875658805253316,0.7160067158215422,57.910490068230445,3353.624859942617
test,100039,hist_match,none,gaussian,12.765415495298368,0.6045207768983101,58.65018760942038,3439.8445066202075
test,100039,hist_match,none,median,12.455834179855774,0.5857639538686562,60.778289219191215,3694.0004404116553
test,100039,hist_match,none,nlmeans,12.647130539766028,0.4846736266126019,59.45435246533565,3534.8200270723637
test,100039,hist_match,gaussian,none,12.72855144813782,0.5576938322394855,58.899635616653455,3469.1670757745524
test,100039,hist_match,gaussian,gaussian,12.80338974152081,0.5846980469075467,58.39433181885795,3409.897988570886
test,100039,hist_match,gaussian,median,12.573810225218306,0.5486945584874907,59.9583494790843,3595.0036722560085
test,100039,hist_match,gaussian,nlmeans,12.686097704755632,0.4863296255819481,59.18822215407099,3503.2456417596604
test,100039,hist_match,saltpepper,none,12.13673611680996,0.4267339765759661,63.05265444442208,3975.6372324876997
test,100039,hist_match,saltpepper,gaussian,12.904440928365261,0.5237265482969873,57.718911728458906,3331.472771117631
test,100039,hist_match,saltpepper,median,12.451393503517245,0.5813950710382702,60.80937017076025,3697.779500564547
test,100039,hist_match,saltpepper,nlmeans,12.218047427936003,0.37428838200968517,62.46515314073405,3901.895356895357
test,100099,none,none,none,inf,1.0,0.0,0.0
test,100099,none,none,gaussian,35.042966043520856,0.9317242160177491,4.512236749304696,20.36028048177581
test,100099,none,none,median,35.23586402159681,0.9354113396719335,4.413132626439332,19.475739578543315
test,100099,none,none,nlmeans,31.515458691184953,0.8093343210553688,6.7727843231148235,45.870607487429915
test,100099,none,gaussian,none,26.02960668906451,0.4784838852059871,12.736785824227994,162.22571313225518
test,100099,none,gaussian,gaussian,32.789050775233015,0.8425899409989034,5.849081081000957,34.211749492123325
test,100099,none,gaussian,median,31.19227352860909,0.7613119993067293,7.02953348469668,49.41434101247185
test,100099,none,gaussian,nlmeans,31.60882503697946,0.8170603272922053,6.700372208076461,44.894987726763425
test,100099,none,saltpepper,none,19.620206800726073,0.3450317915549354,26.639731322186332,709.6752849182756
test,100099,none,saltpepper,gaussian,28.883389549659032,0.6752972184224283,9.170028869780456,84.08942947260704
test,100099,none,saltpepper,median,35.0029667010967,0.932759382821923,4.533063944644816,20.54866872623882
test,100099,none,saltpepper,nlmeans,20.97000293090882,0.40372023878872226,22.80552286893502,520.0918733255182
test,100099,reinhard,none,none,12.921252146370295,0.8412704922286158,57.60730694878501,3318.6018138915333
test,100099,reinhard,none,gaussian,12.941526838109256,0.8314579116600571,57.47299620403183,3303.145292668657
test,100099,reinhard,none,median,12.909917129645896,0.8176283037777893,57.682533099132954,3327.2746247325686
test,100099,reinhard,none,nlmeans,12.907206470724404,0.7812193185642515,57.700537250666486,3329.3519990155505
test,100099,reinhard,gaussian,none,12.804200298562234,0.466665560813113,58.3888827825018,3409.261632588735
test,100099,reinhard,gaussian,gaussian,13.009322227066438,0.7697945392560744,57.026152229594445,3251.9820381128793
test,100099,reinhard,gaussian,median,12.949621795518686,0.6984669434737167,57.41945825357788,3296.994186134373
test,100099,reinhard,gaussian,nlmeans,13.002071843984668,0.7805415289654253,57.073773610845016,3257.4156341819894
test,100099,reinhard,saltpepper,none,12.223383776656592,0.3449382482211935,62.42678822025374,3897.103887496411
test,100099,reinhard,saltpepper,gaussian,13.148413272690902,0.6264546557826214,56.120239633641724,3149.4812965373712
test,100099,reinhard,saltpepper,median,12.90515819419049,0.8136042530896813,57.714145596806084,3330.922601969331
test,100099,reinhard,saltpepper,nlmeans,12.29823493989967,0.37550533989129264,61.89113304728583,3830.5123498768357
test,100099,gray_world,none,none,29.17529109718749,0.9959164604171832,8.866977890635374,78.62329691301655
test,100099,gray_world,none,gaussian,28.191395861018627,0.9288898472692922,9.930483345452656,98.61449947431255
test,100099,gray_world,none,median,28.22433479947894,0.93200467393417,9.892895929844592,97.86938987873567
test,100099,gray_world,none,nlmeans,27.225944998224783,0.8045799189930811,11.097954259413218,123.164588744028
test,100099,gray_world,gaussian,none,24.29348239157062,0.4769411285518285,15.554858360262372,241.9536186078242
test,100099,gray_world,gaussian,gaussian,27.591650994958357,0.8406403004152209,10.640392066119889,113.21794332074705
test,100099,gray_world,gaussian,median,27.043177448459982,0.7598898717079172,11.33395040717329,128.4584318322636
test,100099,gray_world,gaussian,nlmeans,27.213069448202702,0.8139806270445149,11.114417538578708,123.530277221866
test,100099,gray_world,saltpepper,none,19.175979551472317,0.3476590930156796,28.03762371218539,786.1083434261004
test,100099,gray_world,saltpepper,gaussian,26.08719004165978,0.6759745725209058,12.652626217552612,160.08895020109972
test,100099,gray_world,saltpepper,median,28.17471874199507,0.9293281605653109,9.94956843066717,98.99391195652878
test,100099,gray_world,saltpepper,nlmeans,20.286111480152258,0.39609020193269534,24.673718546729596,608.792386923228
test,100099,hist_match,none,none,12.51823804698806,0.7503815382903687,60.343191801916255,3641.300796842853
test,100099,hist_match,none,gaussian,12.623991363694174,0.7473358624582662,59.61294978562153,3553.7037821430345
test,100099,hist_match,none,median,12.464084487167405,0.7244743065753968,60.720586264907574,3686.9895963540826
test,100099,hist_match,none,nlmeans,12.581602941062611,0.6925158538448185,59.90458079607262,3588.558800353193
test,100099,hist_match,gaussian,none,12.391562233799556,0.38598290948017994,61.22969114109556,3749.0750772339557
test,100099,hist_match,gaussian,gaussian,12.67373332503822,0.6847750585615172,59.27253669280539,3513.233605999961
test,100099,hist_match,gaussian,median,12.54329463318812,0.6086469499304245,60.16936785462953,3620.352828025725
test,100099,hist_match,gaussian,nlmeans,12.635756657666901,0.6907774041419864,59.53225694776929,3544.089617295225
test,100099,hist_match,saltpepper,none,11.887232623080152,0.3032274066989836,64.89011581464014,4210.727130437411
test,100099,hist_match,saltpepper,gaussian,12.83370461945211,0.5583438884649734,58.190883287720126,3386.178897805066
test,100099,hist_match,saltpepper,median,12.463004172579122,0.7217260965781774,60.72813890688378,3687.906855093771
test,100099,hist_match,saltpepper,nlmeans,12.075871214111594,0.3378389481863385,63.496036906640924,4031.7467028495066
test,10081,none,none,none,inf,1.0,0.0,0.0
test,10081,none,none,gaussian,30.618297545696784,0.9098957120914154,7.509746949582691,56.39629924676654
test,10081,none,none,median,32.55993727486739,0.9247273535871123,6.005419041898424,36.06505786879619
test,10081,none,none,nlmeans,31.25679390877492,0.839738170754107,6.977510279773244,48.685649704341294
test,10081,none,gaussian,none,26.042050684032443,0.5209134417138283,12.718551305590946,161.76154731294918
test,10081,none,gaussian,gaussian,29.62814428674093,0.8254519728093653,8.41652787461134,70.83794146410969
test,10081,none,gaussian,median,29.66616540321231,0.7576245777378038,8.379766364481057,70.22048432328806
test,10081,none,gaussian,nlmeans,30.91363783476885,0.8394069895959398,7.258690660153872,52.688590099805054
test,10081,none,saltpepper,none,19.473532811166763,0.40162810231318113,27.093401935100626,734.0524284169144
test,10081,none,saltpepper,gaussian,27.187788680588703,0.6742544230778114,11.146813795168917,124.25145778416807
test,10081,none,saltpepper,median,32.174088451015905,0.921109392017597,6.278208836997455,39.41590620095293
test,10081,none,saltpepper,nlmeans,20.123054495975236,0.4413543055892282,25.1412840985012,632.0841661215493
test,10081,reinhard,none,none,17.88363355287612,0.9452670719077014,32.53557622729656,1058.563720442225
test,10081,reinhard,none,gaussian,17.729279955352144,0.8782361013335516,33.11892126292695,1096.8629456199549
test,10081,reinhard,none,median,17.72055828948295,0.8838104595308547,33.15219329915528,1099.067920544556
test,10081,reinhard,none,nlmeans,17.805698233841937,0.8128980732285805,32.82881969949946,1077.731402862244
test,10081,reinhard,gaussian,none,17.417502668261932,0.5060622844853953,34.329307832906025,1178.501376286423
test,10081,reinhard,gaussian,gaussian,17.826021869666246,0.800328281542468,32.75209514520668,1072.6997364006709
test,10081,reinhard,gaussian,median,17.74639845879637,0.731529480239001,33.05371342841504,1092.5479714077844
test,10081,reinhard,gaussian,nlmeans,17.9194269303482,0.81154553667821,32.40177738701682,1049.8751778377946
test,10081,reinhard,saltpepper,none,15.69079419523604,0.4055356302600937,41.87940189910022,1753.8843034263596
test,10081,reinhard,saltpepper,gaussian,17.889375166861377,0.646383278779502,32.514076415687484,1057.1651651651653
test,10081,reinhard,saltpepper,median,17.706774128600106,0.8802880957667054,33.20484627745594,1102.5618163094798
test,10081,reinhard,saltpepper,nlmeans,15.866694191933203,0.42619485539923757,41.03982222429317,1684.2670082015877
test,10081,gray_world,none,none,36.87997704610316,0.9992427160495668,3.6520887943821445,13.337752562051627
test,10081,gray_world,none,gaussian,29.6966087301584,0.9096276645014608,8.350447384683292,69.72997152436405
test,10081,gray_world,none,median,31.209040772960407,0.9240366469217918,7.015976759997648,49.223929896827094
test,10081,gray_world,none,nlmeans,30.19661909409701,0.8399630330969939,7.883321269037967,62.14675423086638
test,10081,gray_world,gaussian,none,25.698346508362402,0.5206266240685885,13.231919650770454,175.0836976444453
test,10081,gray_world,gaussian,gaussian,28.878014158857898,0.8247141972136713,9.175705633672914,84.19357387581687
test,10081,gray_world,gaussian,median,28.91324615923726,0.7566663340497009,9.138562207166606,83.5133192142538
test,10081,gray_world,gaussian,nlmeans,29.914035259492803,0.8389809642965393,8.144012235228537,66.32493528755211
test,10081,gray_world,saltpepper,none,19.305647774195418,0.4020220327763759,27.622169868361258,762.9842682366046
test,10081,gray_world,saltpepper,gaussian,26.634560858711062,0.6752209009582374,11.879882289247211,141.13160320636956
test,10081,gray_world,saltpepper,median,30.941966314502714,0.9206378231631857,7.23505546292736,52.346027551635025
test,10081,gray_world,saltpepper,nlmeans,19.91189299167861,0.4372181837994855,25.759980554444972,663.5765981653832
test,10081,hist_match,none,none,17.299158188478266,0.9246952893006245,34.80024255932311,1211.0568821877232
test,10081,hist_match,none,gaussian,17.23212488591776,0.8678168693640348,35.06985224549292,1229.8945365207048
test,10081,hist_match,none,median,17.13865315713347,0.8690838691439917,35.44928847245675,1256.6520532034551
test,10081,hist_match,none,nlmeans,17.30079657059199,0.7960227079300006,34.793678957858496,1210.6000954225253
test,10081,hist_match,gaussian,none,16.846237271532456,0.48969969741393354,36.66302684872388,1344.177537710248
test,10081,hist_match,gaussian,gaussian,17.28756858968854,0.78961745860011,34.84670758034718,1214.2930291902255
test,10081,hist_match,gaussian,median,17.189063469473837,0.718738974843268,35.2441472422324,1242.1499148321577
test,10081,hist_match,gaussian,nlmeans,17.38081669829403,0.7970187601210267,34.47460870412286,1188.4986453023837
test,10081,hist_match,saltpepper,none,15.33780309276076,0.39609303216720754,43.61642096669074,1902.3921779435798
test,10081,hist_match,saltpepper,gaussian,17.395874949482554,0.6389191930648949,34.41489374022919,1184.3849111512664
test,10081,hist_match,saltpepper,median,17.119045917615395,0.8651984754017773,35.52940090943258,1262.3383289831888
test,10081,hist_match,saltpepper,nlmeans,15.564941720402878,0.4136781524450958,42.490622572105906,1805.453006565156
test,101027,none,none,none,inf,1.0,0.0,0.0
test,101027,none,none,gaussian,24.44900717775363,0.8204741755979318,15.278820248020464,233.44234817132013
test,101027,none,none,median,24.854260361093708,0.839744465363586,14.582338066179894,212.64458347635917
test,101027,none,none,nlmeans,30.054285966332728,0.8027813105873703,8.01356718044946,64.21725895557671
test,101027,none,gaussian,none,26.49717153451846,0.6731127325878393,12.069286695599642,145.66768134057853
test,101027,none,gaussian,gaussian,24.13296992558315,0.749391304579378,15.84497959164479,251.06337825963993
test,101027,none,gaussian,median,24.21560092739376,0.7301408461879992,15.694957140137243,246.33167963074504
test,101027,none,gaussian,nlmeans,28.868383412931102,0.7804560980154882,9.185885120439185,84.380485445906
test,101027,none,saltpepper,none,18.58142370981873,0.5336510612484261,30.024030663045583,901.4424172555014
test,101027,none,saltpepper,gaussian,22.96683028714829,0.6227001814191161,18.12168871624033,328.3956019283122
test,101027,none,saltpepper,median,24.57141918985903,0.8333681627478082,15.06500294614634,226.95431376739788
test,101027,none,saltpepper,nlmeans,20.110385559120317,0.551570573258741,25.17798105796073,633.9307301550292
test,101027,reinhard,none,none,8.848774460010864,0.595308893464726,92.06646271224776,8476.233556345705
test,101027,reinhard,none,gaussian,8.730902409201754,0.4498438987429327,93.32436852478516,8709.43776054991
test,101027,reinhard,none,median,8.74633411191464,0.47019966604446733,93.1587118781595,8678.545598797935
test,101027,reinhard,none,nlmeans,8.726442773078913,0.33319977293410336,93.3722967859672,8718.38580708674
test,101027,reinhard,gaussian,none,8.834311524255568,0.41427515097364176,92.21989092677168,8504.508282545667
test,101027,reinhard,gaussian,gaussian,8.789477016901134,0.42184267171590245,92.69713884661347,8592.759550348335
test,101027,reinhard,gaussian,median,8.779183471391727,0.411533489649938,92.80705825332491,8613.150061636043
test,101027,reinhard,gaussian,nlmeans,8.80406675742762,0.33690916999635806,92.54156560595449,8563.941364801178
test,101027,reinhard,saltpepper,none,8.574515114992678,0.31618394166299707,95.01986841904974,9028.775394373526
test,101027,reinhard,saltpepper,gaussian,8.810856175820406,0.37079013144317674,92.46925776672006,8550.563631928118
test,101027,reinhard,saltpepper,median,8.744928665112607,0.4681077061688601,93.17378692659443,8681.35457024242
test,101027,reinhard,saltpepper,nlmeans,8.613913551788105,0.2695600510036616,94.58984261173656,8947.238325313092
test,101027,gray_world,none,none,20.66785201079322,0.9357457566445873,23.61280496018892,557.5645580879226
test,101027,gray_world,none,gaussian,19.308498488861765,0.7722559671859948,27.613105741632214,762.483608698562
test,101027,gray_world,none,median,19.174388545075974,0.7917670412942158,28.042759872812656,786.3963812842318
test,101027,gray_world,none,nlmeans,20.83580043614176,0.7752985160445519,23.160618802026164,536.4142632927679
test,101027,gray_world,gaussian,none,19.741961173651966,0.6248919751557005,26.268914183910358,690.0558524016468
test,101027,gray_world,gaussian,gaussian,19.2777281019023,0.7032704891057158,27.711100623485002,767.9050977649108
test,101027,gray_world,gaussian,median,19.081120341177837,0.6852549682224541,28.345502692292083,803.4675228787378
test,101027,gray_world,gaussian,nlmeans,20.63951746623274,0.7318156646368726,23.689958892456985,561.2141523263018
test,101027,gray_world,saltpepper,none,16.57063370598489,0.5018192657264474,37.84499874180595,1432.2439297672943
test,101027,gray_world,saltpepper,gaussian,18.98423915054296,0.5864152576942394,28.66343422586517,821.592461620499
test,101027,gray_world,saltpepper,median,19.115628224098767,0.7861938724622656,28.233113186672913,797.1086802114839
test,101027,gray_world,saltpepper,nlmeans,17.802312323034094,0.5262718294814356,32.841619438851666,1078.5719673663598
test,101027,hist_match,none,none,7.7685610018061375,0.3969101680416495,104.2586579718093,10869.867762082715
test,101027,hist_match,none,gaussian,7.819944009262092,0.33651690575026283,103.64371704019464,10742.020081907933
test,101027,hist_match,none,median,7.58933199753052,0.3238692540783637,106.43233264555533,11327.841432374144
test,101027,hist_match,none,nlmeans,7.810248940892427,0.25991158526895913,103.75946729303112,10766.027052933596
test,101027,hist_match,gaussian,none,7.742856278228728,0.2765652860057248,104.56765445592174,10934.39435841305
test,101027,hist_match,gaussian,gaussian,7.85394405137551,0.3182629197881373,103.2388071319453,10658.251298026998
test,101027,hist_match,gaussian,median,7.6733836559849244,0.289569344710608,105.40737489536254,11110.714682331505
test,101027,hist_match,gaussian,nlmeans,7.8579810051551515,0.26045599155867066,103.19083582750217,10648.348598778506
test,101027,hist_match,saltpepper,none,7.5896292522146585,0.21786555287904708,106.42869030500226,11327.066120038082
test,101027,hist_match,saltpepper,gaussian,7.925411456075706,0.27716558184380236,102.39284441747903,10484.294587902064
test,101027,hist_match,saltpepper,median,7.59124877753517,0.3223842888550303,106.40884802080119,11322.842937113965
test,101027,hist_match,saltpepper,nlmeans,7.733678843135645,0.18561131657460203,104.67819811534154,10957.525160674693
test,101084,none,none,none,inf,1.0,0.0,0.0
test,101084,none,none,gaussian,23.802323647104068,0.7182023982481859,16.459778935247574,270.92432259721977
test,101084,none,none,median,23.979120055182932,0.7263500324956911,16.128136026714646,260.11677169621095
test,101084,none,none,nlmeans,28.196203200455212,0.8655035705899716,9.924988687146191,98.50540043997988
test,101084,none,gaussian,none,26.274402434992137,0.822720550638843,12.382834220211363,153.33458332523753
test,101084,none,gaussian,gaussian,23.535806560039106,0.6927055399019156,16.972657694400606,288.0711092112961
test,101084,none,gaussian,median,23.371924677355697,0.6721595709537697,17.2959311002868,299.14923262586814
test,101084,none,gaussian,nlmeans,27.07179024310211,0.8513619915716585,11.2966758789456,127.61488591395134
test,101084,none,saltpepper,none,18.837626294445755,0.6334322504084985,29.151363019192296,849.8019658767322
test,101084,none,saltpepper,gaussian,22.58992293996506,0.6257398631794642,18.925354944779297,358.1690597858822
test,101084,none,saltpepper,median,23.74155007299574,0.7187437780073697,16.57534882378163,274.7421886300391
test,101084,none,saltpepper,nlmeans,19.805432234846506,0.6369241643736018,26.077656996863496,680.0441944460636
test,101084,reinhard,none,none,9.333451410561329,0.6936078941850433,87.06981263520579,7581.152272329842
test,101084,reinhard,none,gaussian,9.168847261971088,0.4566891618132514,88.73558511201855,7874.004065172289
test,101084,reinhard,none,median,9.209756310017047,0.4727741397069945,88.31863839447925,7800.181887854785
test,101084,reinhard,none,nlmeans,9.191376077852123,0.3560257394579865,88.50572755985527,7833.263810899325
test,101084,reinhard,gaussian,none,9.310990419579554,0.561654891782906,87.29525932458425,7620.462300546413
